A_exp	F_exp	Mean_std
4	1.581	0.298844079766
4	1.63	0.268395968544
4	1.68	0.236342368964
4	1.729	0.215102532003
4	1.778	0.183337963333
4	1.828	0.169453735854
4	1.877	0.155878730088
4	1.927	0.152710812449
4	1.976	0.15699224145
4	2.025	0.166968944068
4	2.075	0.185384648113
4	2.124	0.200243421985
4	2.173	0.211343569239
4	2.223	0.232770498923
4	2.272	0.258102799875
4	2.322	0.292376330199
4	2.371	0.312535575791
4	2.42	0.353946175521
4	2.47	0.365154142939
4	2.519	0.388816426729
4	2.568	0.410936562531
4	2.618	0.429501347049
4	2.667	0.479359409108
4	2.716	0.489277321046
4	2.766	0.507098857489
4	2.815	0.549391681222
4	2.865	0.569846894346
4	2.914	0.593636137079
4	2.963	0.615357308582
4	3.013	0.651545986757
4	3.062	0.665106587987
4	3.111	0.696212061657
4	3.161	0.713469081088
4	3.21	0.746448428465
4	3.259	0.765344789416
4	3.309	0.780224669429
4	3.358	0.813997957842
4	3.408	0.827045938531
4	3.457	0.85641147325
4	3.506	0.874786276517
4	3.556	0.899665858363
4	3.605	0.91634933864
4	3.654	0.941136500538
4	3.704	0.953126506647
4	3.753	0.983505182882
4	3.803	0.988491192389
4	3.852	1.00119717881
4	3.901	1.01667356051
4	3.951	1.03361927441
4	4	1.09226188266
