Frequency	Angle	Speed	Area	Stdev
20	160	1.0	1.89815799454	0.417480685171
24	160	1.0	1.70014800027	0.341540105484
32	160	1.0	1.51325139767	0.320699834896
40	160	1.0	1.3632750922	0.272654348981
48	160	1.0	1.1983680467	0.266013240693
56	160	1.0	1.13235925438	0.21813796719
64	160	1.0	1.0885000462	0.235946300608
80	160	1.0	0.986188912368	0.217727770828
96	160	1.0	0.91547941225	0.215277388996
112	160	1.0	0.821708497229	0.178356845436
128	160	1.0	0.783478658266	0.177313990954
160	160	1.0	0.709760449855	0.149941615395
192	160	1.0	0.667407969896	0.140087075465
224	160	1.0	0.623605560608	0.148171463395
256	160	1.0	0.556739935442	0.114928352544
320	160	1.0	0.563403601386	0.120682341353
384	160	1.0	0.491310590773	0.105649230841
512	160	1.0	0.382698944287	0.0770454764032
1024	160	1.0	0.27445532789	0.0543311191834
2048	160	1.0	0.198605333012	0.0443902941818
4096	160	1.0	0.142943455705	0.0275788651752

0.5	180	1.0	7.34109724433	1.43342570782
1	180	1.0	5.93060927348	1.35430605851
2	180	1.0	4.56370568042	1.04432404959
4	180	1.0	3.47963226373	0.853798010371
6	180	1.0	2.84707509224	0.587572209949
8	180	1.0	2.52216552063	0.581169612023
10	180	1.0	2.27888936281	0.464018519841
12	180	1.0	2.13255417152	0.512229644431
16	180	1.0	1.82192707639	0.413257856557
20	180	1.0	1.71428000275	0.34838724166
24	180	1.0	1.53081010133	0.306674238301
32	180	1.0	1.35597505709	0.291455248229
40	180	1.0	1.22946041254	0.262862975278
48	180	1.0	1.11158382277	0.234314477135
56	180	1.0	1.00451000851	0.22522306487
64	180	1.0	0.965572408035	0.213382514658
80	180	1.0	0.871300138304	0.176680236135
96	180	1.0	0.803283060019	0.162246284517
112	180	1.0	0.72881393442	0.17448589139
128	180	1.0	0.690622719575	0.151541819861
160	180	1.0	0.64365701833	0.127663628764
192	180	1.0	0.595087520076	0.115857372083
224	180	1.0	0.535020423573	0.113248209434
256	180	1.0	0.48834080781	0.0998738139818
320	180	1.0	0.495167718938	0.10453753198
384	180	1.0	0.420793735948	0.0871854354615
512	180	1.0	0.353251139049	0.0749821155519
1024	180	1.0	0.243277646627	0.051189034348
2048	180	1.0	0.180915720386	0.0370173311674
4096	180	1.0	0.12884377582	0.0305417093636
